Alpha_gain,Alpha_loss,Beta,Choice,Decay,Stim_Sequence,Subject,Trial,Trustee_Response
1.0,0.6,16,3,0.4,0,1215,44.0,1
1.0,0.6,16,2,0.4,1,1215,45.0,1
1.0,0.6,16,3,0.6,2,1216,1.0,0
1.0,0.6,16,4,0.6,1,1216,2.0,1
1.0,0.6,16,1,0.6,2,1216,3.0,0
1.0,0.6,16,4,0.6,1,1216,4.0,1
1.0,0.6,16,1,0.6,2,1216,5.0,0
1.0,0.6,16,4,0.6,1,1216,6.0,0
1.0,0.6,16,4,0.6,0,1216,7.0,1
1.0,0.6,16,4,0.6,0,1216,8.0,1
1.0,0.6,16,4,0.6,0,1216,9.0,1
1.0,0.6,16,4,0.6,1,1216,10.0,1
1.0,0.6,16,2,0.6,2,1216,11.0,0
1.0,0.6,16,4,0.6,0,1216,12.0,1
1.0,0.6,16,1,0.6,2,1216,13.0,0
1.0,0.6,16,4,0.6,1,1216,14.0,1
1.0,0.6,16,1,0.6,2,1216,15.0,1
1.0,0.6,16,4,0.6,0,1216,16.0,0
1.0,0.6,16,1,0.6,2,1216,17.0,0
1.0,0.6,16,1,0.6,0,1216,18.0,1
1.0,0.6,16,1,0.6,2,1216,19.0,0
1.0,0.6,16,1,0.6,0,1216,20.0,1
1.0,0.6,16,4,0.6,1,1216,21.0,1
1.0,0.6,16,4,0.6,1,1216,22.0,0
1.0,0.6,16,3,0.6,0,1216,23.0,1
1.0,0.6,16,1,0.6,2,1216,24.0,0
1.0,0.6,16,1,0.6,1,1216,25.0,1
1.0,0.6,16,2,0.6,2,1216,26.0,0
1.0,0.6,16,4,0.6,0,1216,27.0,1
1.0,0.6,16,3,0.6,1,1216,28.0,0
1.0,0.6,16,1,0.6,1,1216,29.0,1
1.0,0.6,16,4,0.6,0,1216,30.0,1
1.0,0.6,16,1,0.6,2,1216,31.0,0
1.0,0.6,16,4,0.6,0,1216,32.0,1
1.0,0.6,16,4,0.6,2,1216,33.0,0
1.0,0.6,16,4,0.6,0,1216,34.0,1
1.0,0.6,16,1,0.6,2,1216,35.0,0
1.0,0.6,16,4,0.6,0,1216,36.0,1
1.0,0.6,16,2,0.6,1,1216,37.0,0
1.0,0.6,16,4,0.6,0,1216,38.0,1
1.0,0.6,16,1,0.6,1,1216,39.0,1
1.0,0.6,16,4,0.6,0,1216,40.0,1
1.0,0.6,16,2,0.6,2,1216,41.0,0
1.0,0.6,16,1,0.6,2,1216,42.0,0
1.0,0.6,16,1,0.6,1,1216,43.0,0
1.0,0.6,16,2,0.6,1,1216,44.0,0
1.0,0.6,16,1,0.6,1,1216,45.0,1
1.0,0.6,16,3,0.8,1,1217,1.0,0
1.0,0.6,16,4,0.8,2,1217,2.0,1
1.0,0.6,16,1,0.8,1,1217,3.0,1
1.0,0.6,16,1,0.8,1,1217,4.0,0
1.0,0.6,16,4,0.8,2,1217,5.0,0
1.0,0.6,16,1,0.8,2,1217,6.0,0
1.0,0.6,16,1,0.8,2,1217,7.0,0
1.0,0.6,16,3,0.8,0,1217,8.0,1
1.0,0.6,16,1,0.8,2,1217,9.0,0
1.0,0.6,16,4,0.8,0,1217,10.0,1
1.0,0.6,16,3,0.8,2,1217,11.0,0
1.0,0.6,16,1,0.8,2,1217,12.0,1
1.0,0.6,16,3,0.8,1,1217,13.0,1
1.0,0.6,16,4,0.8,0,1217,14.0,1
1.0,0.6,16,4,0.8,1,1217,15.0,1
1.0,0.6,16,4,0.8,1,1217,16.0,1
1.0,0.6,16,4,0.8,1,1217,17.0,1
1.0,0.6,16,3,0.8,2,1217,18.0,0
1.0,0.6,16,1,0.8,2,1217,19.0,0
1.0,0.6,16,3,0.8,1,1217,20.0,1
1.0,0.6,16,1,0.8,2,1217,21.0,0
1.0,0.6,16,4,0.8,1,1217,22.0,1
1.0,0.6,16,4,0.8,1,1217,23.0,0
1.0,0.6,16,2,0.8,2,1217,24.0,0
1.0,0.6,16,1,0.8,1,1217,25.0,1
1.0,0.6,16,1,0.8,2,1217,26.0,0
1.0,0.6,16,3,0.8,0,1217,27.0,1
1.0,0.6,16,4,0.8,0,1217,28.0,0
1.0,0.6,16,4,0.8,2,1217,29.0,0
1.0,0.6,16,1,0.8,0,1217,30.0,1
1.0,0.6,16,4,0.8,1,1217,31.0,0
1.0,0.6,16,1,0.8,1,1217,32.0,0
1.0,0.6,16,3,0.8,0,1217,33.0,1
1.0,0.6,16,4,0.8,0,1217,34.0,1
1.0,0.6,16,4,0.8,0,1217,35.0,1
1.0,0.6,16,4,0.8,0,1217,36.0,1
1.0,0.6,16,1,0.8,2,1217,37.0,0
1.0,0.6,16,4,0.8,1,1217,38.0,0
1.0,0.6,16,4,0.8,0,1217,39.0,1
1.0,0.6,16,1,0.8,2,1217,40.0,0
1.0,0.6,16,4,0.8,0,1217,41.0,1
1.0,0.6,16,1,0.8,1,1217,42.0,1
1.0,0.6,16,4,0.8,0,1217,43.0,0
1.0,0.6,16,1,0.8,0,1217,44.0,1
1.0,0.6,16,1,0.8,0,1217,45.0,1
1.0,0.6,16,4,1.0,2,1218,1.0,1
1.0,0.6,16,3,1.0,0,1218,2.0,1
1.0,0.6,16,4,1.0,2,1218,3.0,0
1.0,0.6,16,1,1.0,1,1218,4.0,1
1.0,0.6,16,3,1.0,1,1218,5.0,0
1.0,0.6,16,1,1.0,2,1218,6.0,0
1.0,0.6,16,4,1.0,0,1218,7.0,1
1.0,0.6,16,2,1.0,1,1218,8.0,0
1.0,0.6,16,3,1.0,2,1218,9.0,0
1.0,0.6,16,2,1.0,0,1218,10.0,1
1.0,0.6,16,4,1.0,1,1218,11.0,1
1.0,0.6,16,4,1.0,1,1218,12.0,0
1.0,0.6,16,1,1.0,2,1218,13.0,0
1.0,0.6,16,3,1.0,1,1218,14.0,0
1.0,0.6,16,3,1.0,2,1218,15.0,0
1.0,0.6,16,1,1.0,2,1218,16.0,0
1.0,0.6,16,2,1.0,2,1218,17.0,0
1.0,0.6,16,3,1.0,0,1218,18.0,1
1.0,0.6,16,3,1.0,1,1218,19.0,0
1.0,0.6,16,2,1.0,0,1218,20.0,1
1.0,0.6,16,2,1.0,1,1218,21.0,1
1.0,0.6,16,3,1.0,2,1218,22.0,0
1.0,0.6,16,3,1.0,1,1218,23.0,0
1.0,0.6,16,4,1.0,0,1218,24.0,1
1.0,0.6,16,4,1.0,0,1218,25.0,1
1.0,0.6,16,4,1.0,0,1218,26.0,1
1.0,0.6,16,4,1.0,0,1218,27.0,1
1.0,0.6,16,4,1.0,0,1218,28.0,1
1.0,0.6,16,4,1.0,0,1218,29.0,1
1.0,0.6,16,4,1.0,0,1218,30.0,1
1.0,0.6,16,1,1.0,1,1218,31.0,1
1.0,0.6,16,3,1.0,2,1218,32.0,0
1.0,0.6,16,4,1.0,1,1218,33.0,1
1.0,0.6,16,4,1.0,1,1218,34.0,1
1.0,0.6,16,3,1.0,0,1218,35.0,1
1.0,0.6,16,1,1.0,2,1218,36.0,1
1.0,0.6,16,4,1.0,2,1218,37.0,1
1.0,0.6,16,4,1.0,2,1218,38.0,0
1.0,0.6,16,1,1.0,2,1218,39.0,0
1.0,0.6,16,3,1.0,0,1218,40.0,1
1.0,0.6,16,4,1.0,2,1218,41.0,0
1.0,0.6,16,4,1.0,0,1218,42.0,1
1.0,0.6,16,4,1.0,1,1218,43.0,1
1.0,0.6,16,4,1.0,1,1218,44.0,1
1.0,0.6,16,4,1.0,1,1218,45.0,1
1.0,0.6,20,1,0.0,1,1219,1.0,0
1.0,0.6,20,4,0.0,0,1219,2.0,1
1.0,0.6,20,4,0.0,0,1219,3.0,1
1.0,0.6,20,4,0.0,0,1219,4.0,1
1.0,0.6,20,4,0.0,1,1219,5.0,0
1.0,0.6,20,4,0.0,2,1219,6.0,0
1.0,0.6,20,1,0.0,1,1219,7.0,0
1.0,0.6,20,4,0.0,0,1219,8.0,1
1.0,0.6,20,4,0.0,0,1219,9.0,1
1.0,0.6,20,1,0.0,1,1219,10.0,1
1.0,0.6,20,4,0.0,0,1219,11.0,1
1.0,0.6,20,1,0.0,2,1219,12.0,0
1.0,0.6,20,1,0.0,2,1219,13.0,0
1.0,0.6,20,1,0.0,2,1219,14.0,0
1.0,0.6,20,4,0.0,0,1219,15.0,1
1.0,0.6,20,1,0.0,2,1219,16.0,0
1.0,0.6,20,4,0.0,0,1219,17.0,1
1.0,0.6,20,1,0.0,1,1219,18.0,1
1.0,0.6,20,1,0.0,1,1219,19.0,1
1.0,0.6,20,1,0.0,2,1219,20.0,0
1.0,0.6,20,4,0.0,0,1219,21.0,1
1.0,0.6,20,1,0.0,2,1219,22.0,0
1.0,0.6,20,1,0.0,1,1219,23.0,0
1.0,0.6,20,1,0.0,1,1219,24.0,1
1.0,0.6,20,1,0.0,1,1219,25.0,1
1.0,0.6,20,1,0.0,1,1219,26.0,1
1.0,0.6,20,4,0.0,0,1219,27.0,0
1.0,0.6,20,1,0.0,1,1219,28.0,1
1.0,0.6,20,1,0.0,0,1219,29.0,1
1.0,0.6,20,1,0.0,2,1219,30.0,0
1.0,0.6,20,1,0.0,2,1219,31.0,0
1.0,0.6,20,1,0.0,2,1219,32.0,0
1.0,0.6,20,1,0.0,2,1219,33.0,0
1.0,0.6,20,1,0.0,0,1219,34.0,1
1.0,0.6,20,1,0.0,2,1219,35.0,0
1.0,0.6,20,1,0.0,0,1219,36.0,1
1.0,0.6,20,1,0.0,2,1219,37.0,0
1.0,0.6,20,1,0.0,1,1219,38.0,0
1.0,0.6,20,1,0.0,1,1219,39.0,0
1.0,0.6,20,1,0.0,0,1219,40.0,1
1.0,0.6,20,1,0.0,0,1219,41.0,1
1.0,0.6,20,1,0.0,2,1219,42.0,0
1.0,0.6,20,1,0.0,2,1219,43.0,0
1.0,0.6,20,1,0.0,1,1219,44.0,1
1.0,0.6,20,1,0.0,1,1219,45.0,1
1.0,0.6,20,4,0.2,1,1220,1.0,0
1.0,0.6,20,1,0.2,1,1220,2.0,1
1.0,0.6,20,1,0.2,1,1220,3.0,0
1.0,0.6,20,2,0.2,2,1220,4.0,0
1.0,0.6,20,1,0.2,0,1220,5.0,1
1.0,0.6,20,1,0.2,2,1220,6.0,0
1.0,0.6,20,1,0.2,2,1220,7.0,1
1.0,0.6,20,1,0.2,1,1220,8.0,1
1.0,0.6,20,1,0.2,1,1220,9.0,1
1.0,0.6,20,1,0.2,1,1220,10.0,1
1.0,0.6,20,1,0.2,2,1220,11.0,0
1.0,0.6,20,1,0.2,2,1220,12.0,0
1.0,0.6,20,1,0.2,0,1220,13.0,1
1.0,0.6,20,3,0.2,0,1220,14.0,1
1.0,0.6,20,1,0.2,2,1220,15.0,0
1.0,0.6,20,4,0.2,0,1220,16.0,1
1.0,0.6,20,1,0.2,2,1220,17.0,0
1.0,0.6,20,3,0.2,1,1220,18.0,0
1.0,0.6,20,1,0.2,1,1220,19.0,0
1.0,0.6,20,4,0.2,0,1220,20.0,1
1.0,0.6,20,4,0.2,0,1220,21.0,1
1.0,0.6,20,4,0.2,2,1220,22.0,0
1.0,0.6,20,4,0.2,0,1220,23.0,1
1.0,0.6,20,1,0.2,2,1220,24.0,0
1.0,0.6,20,1,0.2,1,1220,25.0,1
1.0,0.6,20,1,0.2,2,1220,26.0,0
1.0,0.6,20,1,0.2,1,1220,27.0,1
1.0,0.6,20,1,0.2,2,1220,28.0,0
1.0,0.6,20,4,0.2,0,1220,29.0,1
1.0,0.6,20,4,0.2,0,1220,30.0,1
1.0,0.6,20,3,0.2,1,1220,31.0,0
1.0,0.6,20,1,0.2,1,1220,32.0,1
1.0,0.6,20,2,0.2,2,1220,33.0,0
1.0,0.6,20,1,0.2,2,1220,34.0,1
1.0,0.6,20,1,0.2,2,1220,35.0,1
1.0,0.6,20,4,0.2,0,1220,36.0,1
1.0,0.6,20,4,0.2,0,1220,37.0,1
1.0,0.6,20,1,0.2,2,1220,38.0,0
1.0,0.6,20,4,0.2,0,1220,39.0,1
1.0,0.6,20,1,0.2,1,1220,40.0,0
1.0,0.6,20,4,0.2,0,1220,41.0,1
1.0,0.6,20,4,0.2,0,1220,42.0,1
1.0,0.6,20,1,0.2,1,1220,43.0,0
1.0,0.6,20,4,0.2,0,1220,44.0,1
1.0,0.6,20,1,0.2,1,1220,45.0,1
1.0,0.6,20,1,0.4,2,1221,1.0,0
1.0,0.6,20,4,0.4,1,1221,2.0,0
1.0,0.6,20,4,0.4,0,1221,3.0,0
1.0,0.6,20,2,0.4,2,1221,4.0,0
1.0,0.6,20,1,0.4,1,1221,5.0,1
1.0,0.6,20,1,0.4,0,1221,6.0,0
1.0,0.6,20,1,0.4,2,1221,7.0,0
1.0,0.6,20,1,0.4,0,1221,8.0,1
1.0,0.6,20,1,0.4,2,1221,9.0,0
1.0,0.6,20,1,0.4,0,1221,10.0,0
1.0,0.6,20,1,0.4,2,1221,11.0,0
1.0,0.6,20,1,0.4,2,1221,12.0,0
1.0,0.6,20,3,0.4,0,1221,13.0,1
1.0,0.6,20,3,0.4,1,1221,14.0,1
1.0,0.6,20,4,0.4,1,1221,15.0,1
1.0,0.6,20,4,0.4,0,1221,16.0,1
1.0,0.6,20,4,0.4,0,1221,17.0,1
1.0,0.6,20,4,0.4,0,1221,18.0,1
1.0,0.6,20,4,0.4,0,1221,19.0,1
1.0,0.6,20,3,0.4,2,1221,20.0,0
1.0,0.6,20,4,0.4,1,1221,21.0,1
1.0,0.6,20,1,0.4,2,1221,22.0,0
1.0,0.6,20,4,0.4,1,1221,23.0,0
1.0,0.6,20,4,0.4,0,1221,24.0,0
1.0,0.6,20,1,0.4,1,1221,25.0,1
1.0,0.6,20,1,0.4,0,1221,26.0,1
1.0,0.6,20,1,0.4,0,1221,27.0,1
1.0,0.6,20,1,0.4,0,1221,28.0,1
1.0,0.6,20,4,0.4,2,1221,29.0,0
1.0,0.6,20,2,0.4,1,1221,30.0,1
1.0,0.6,20,4,0.4,1,1221,31.0,1
1.0,0.6,20,1,0.4,2,1221,32.0,0
1.0,0.6,20,4,0.4,1,1221,33.0,1
1.0,0.6,20,4,0.4,1,1221,34.0,1
1.0,0.6,20,1,0.4,2,1221,35.0,0
1.0,0.6,20,1,0.4,0,1221,36.0,1
1.0,0.6,20,1,0.4,2,1221,37.0,0
1.0,0.6,20,2,0.4,2,1221,38.0,0
1.0,0.6,20,2,0.4,0,1221,39.0,1
1.0,0.6,20,4,0.4,1,1221,40.0,0
1.0,0.6,20,1,0.4,2,1221,41.0,0
1.0,0.6,20,1,0.4,1,1221,42.0,1
1.0,0.6,20,1,0.4,2,1221,43.0,0
1.0,0.6,20,1,0.4,1,1221,44.0,0
1.0,0.6,20,1,0.4,1,1221,45.0,1
1.0,0.6,20,4,0.6,1,1222,1.0,1
1.0,0.6,20,1,0.6,2,1222,2.0,0
1.0,0.6,20,1,0.6,0,1222,3.0,1
1.0,0.6,20,3,0.6,0,1222,4.0,1
1.0,0.6,20,2,0.6,2,1222,5.0,0
1.0,0.6,20,1,0.6,2,1222,6.0,0
1.0,0.6,20,4,0.6,0,1222,7.0,1
1.0,0.6,20,4,0.6,0,1222,8.0,0
1.0,0.6,20,1,0.6,2,1222,9.0,0
1.0,0.6,20,1,0.6,0,1222,10.0,1
1.0,0.6,20,2,0.6,1,1222,11.0,0
1.0,0.6,20,1,0.6,1,1222,12.0,1
1.0,0.6,20,1,0.6,0,1222,13.0,0
1.0,0.6,20,1,0.6,2,1222,14.0,0
1.0,0.6,20,4,0.6,0,1222,15.0,0
1.0,0.6,20,1,0.6,0,1222,16.0,1
1.0,0.6,20,1,0.6,1,1222,17.0,1
1.0,0.6,20,4,0.6,2,1222,18.0,0
1.0,0.6,20,1,0.6,1,1222,19.0,0
1.0,0.6,20,2,0.6,1,1222,20.0,1
1.0,0.6,20,1,0.6,2,1222,21.0,0
1.0,0.6,20,1,0.6,0,1222,22.0,1
1.0,0.6,20,4,0.6,1,1222,23.0,1
1.0,0.6,20,4,0.6,1,1222,24.0,1
1.0,0.6,20,4,0.6,1,1222,25.0,1
1.0,0.6,20,4,0.6,1,1222,26.0,1
1.0,0.6,20,3,0.6,0,1222,27.0,1
1.0,0.6,20,1,0.6,2,1222,28.0,0
1.0,0.6,20,4,0.6,1,1222,29.0,1
1.0,0.6,20,2,0.6,2,1222,30.0,0
1.0,0.6,20,1,0.6,2,1222,31.0,0
1.0,0.6,20,1,0.6,2,1222,32.0,0
1.0,0.6,20,1,0.6,2,1222,33.0,0
1.0,0.6,20,1,0.6,2,1222,34.0,0
1.0,0.6,20,2,0.6,0,1222,35.0,0
1.0,0.6,20,2,0.6,2,1222,36.0,0
1.0,0.6,20,1,0.6,0,1222,37.0,1
1.0,0.6,20,1,0.6,1,1222,38.0,1
1.0,0.6,20,1,0.6,0,1222,39.0,1
1.0,0.6,20,1,0.6,2,1222,40.0,0
1.0,0.6,20,4,0.6,1,1222,41.0,1
1.0,0.6,20,4,0.6,1,1222,42.0,0
1.0,0.6,20,1,0.6,1,1222,43.0,1
1.0,0.6,20,3,0.6,0,1222,44.0,1
1.0,0.6,20,4,0.6,0,1222,45.0,1
1.0,0.6,20,4,0.8,2,1223,1.0,1
1.0,0.6,20,2,0.8,1,1223,2.0,0
1.0,0.6,20,1,0.8,1,1223,3.0,1
1.0,0.6,20,4,0.8,2,1223,4.0,0
1.0,0.6,20,1,0.8,2,1223,5.0,0
1.0,0.6,20,3,0.8,1,1223,6.0,0
1.0,0.6,20,1,0.8,1,1223,7.0,0
1.0,0.6,20,2,0.8,0,1223,8.0,1
1.0,0.6,20,2,0.8,2,1223,9.0,0
1.0,0.6,20,1,0.8,2,1223,10.0,0
1.0,0.6,20,4,0.8,0,1223,11.0,1
1.0,0.6,20,4,0.8,0,1223,12.0,0
1.0,0.6,20,3,0.8,1,1223,13.0,1
1.0,0.6,20,3,0.8,2,1223,14.0,0
1.0,0.6,20,1,0.8,2,1223,15.0,0
1.0,0.6,20,1,0.8,2,1223,16.0,1
1.0,0.6,20,3,0.8,0,1223,17.0,1
1.0,0.6,20,2,0.8,1,1223,18.0,1
1.0,0.6,20,4,0.8,0,1223,19.0,1
1.0,0.6,20,4,0.8,1,1223,20.0,0
1.0,0.6,20,1,0.8,2,1223,21.0,0
1.0,0.6,20,4,0.8,0,1223,22.0,1
1.0,0.6,20,4,0.8,0,1223,23.0,1
1.0,0.6,20,4,0.8,0,1223,24.0,1
1.0,0.6,20,4,0.8,1,1223,25.0,0
1.0,0.6,20,2,0.8,2,1223,26.0,0
1.0,0.6,20,1,0.8,2,1223,27.0,0
1.0,0.6,20,1,0.8,2,1223,28.0,0
1.0,0.6,20,1,0.8,2,1223,29.0,0
1.0,0.6,20,4,0.8,0,1223,30.0,1
1.0,0.6,20,4,0.8,0,1223,31.0,1
1.0,0.6,20,4,0.8,0,1223,32.0,1
1.0,0.6,20,1,0.8,1,1223,33.0,1
1.0,0.6,20,4,0.8,0,1223,34.0,1
1.0,0.6,20,4,0.8,0,1223,35.0,1
1.0,0.6,20,4,0.8,1,1223,36.0,1
1.0,0.6,20,2,0.8,2,1223,37.0,0
1.0,0.6,20,4,0.8,0,1223,38.0,1
1.0,0.6,20,4,0.8,1,1223,39.0,1
1.0,0.6,20,4,0.8,1,1223,40.0,1
1.0,0.6,20,4,0.8,1,1223,41.0,1
1.0,0.6,20,1,0.8,2,1223,42.0,0
1.0,0.6,20,4,0.8,1,1223,43.0,0
1.0,0.6,20,1,0.8,1,1223,44.0,0
1.0,0.6,20,1,0.8,0,1223,45.0,1
1.0,0.6,20,4,1.0,1,1224,1.0,0
1.0,0.6,20,4,1.0,2,1224,2.0,0
1.0,0.6,20,1,1.0,2,1224,3.0,1
1.0,0.6,20,4,1.0,0,1224,4.0,1
1.0,0.6,20,1,1.0,2,1224,5.0,0
1.0,0.6,20,2,1.0,2,1224,6.0,0
1.0,0.6,20,3,1.0,1,1224,7.0,1
1.0,0.6,20,3,1.0,0,1224,8.0,1
1.0,0.6,20,2,1.0,2,1224,9.0,0
1.0,0.6,20,1,1.0,0,1224,10.0,1
1.0,0.6,20,1,1.0,1,1224,11.0,1
1.0,0.6,20,3,1.0,1,1224,12.0,1
1.0,0.6,20,3,1.0,2,1224,13.0,0
1.0,0.6,20,1,1.0,1,1224,14.0,1
1.0,0.6,20,1,1.0,2,1224,15.0,0
1.0,0.6,20,2,1.0,2,1224,16.0,0
1.0,0.6,20,2,1.0,1,1224,17.0,1
1.0,0.6,20,4,1.0,1,1224,18.0,1
1.0,0.6,20,4,1.0,0,1224,19.0,1
1.0,0.6,20,2,1.0,2,1224,20.0,0
1.0,0.6,20,4,1.0,1,1224,21.0,1
1.0,0.6,20,1,1.0,2,1224,22.0,0
1.0,0.6,20,3,1.0,1,1224,23.0,1
1.0,0.6,20,1,1.0,2,1224,24.0,0
1.0,0.6,20,2,1.0,0,1224,25.0,1
1.0,0.6,20,4,1.0,0,1224,26.0,1
1.0,0.6,20,1,1.0,2,1224,27.0,0
1.0,0.6,20,4,1.0,0,1224,28.0,1
1.0,0.6,20,4,1.0,0,1224,29.0,1
1.0,0.6,20,4,1.0,0,1224,30.0,1
1.0,0.6,20,4,1.0,0,1224,31.0,1
1.0,0.6,20,4,1.0,1,1224,32.0,1
1.0,0.6,20,4,1.0,1,1224,33.0,1
1.0,0.6,20,2,1.0,2,1224,34.0,0
1.0,0.6,20,4,1.0,0,1224,35.0,1
1.0,0.6,20,1,1.0,2,1224,36.0,0
1.0,0.6,20,1,1.0,0,1224,37.0,1
1.0,0.6,20,2,1.0,2,1224,38.0,1
1.0,0.6,20,2,1.0,1,1224,39.0,1
1.0,0.6,20,4,1.0,1,1224,40.0,1
1.0,0.6,20,4,1.0,1,1224,41.0,0
1.0,0.6,20,2,1.0,0,1224,42.0,0
1.0,0.6,20,1,1.0,0,1224,43.0,1
1.0,0.6,20,1,1.0,0,1224,44.0,1
1.0,0.6,20,4,1.0,1,1224,45.0,1
1.0,0.8,0,1,0.0,0,1225,1.0,1
1.0,0.8,0,3,0.0,1,1225,2.0,0
1.0,0.8,0,4,0.0,1,1225,3.0,1
1.0,0.8,0,1,0.0,0,1225,4.0,1
1.0,0.8,0,3,0.0,1,1225,5.0,1
1.0,0.8,0,3,0.0,1,1225,6.0,1
1.0,0.8,0,2,0.0,1,1225,7.0,1
1.0,0.8,0,1,0.0,2,1225,8.0,0
1.0,0.8,0,3,0.0,0,1225,9.0,1
1.0,0.8,0,4,0.0,2,1225,10.0,0
1.0,0.8,0,4,0.0,1,1225,11.0,0
1.0,0.8,0,1,0.0,0,1225,12.0,1
1.0,0.8,0,3,0.0,2,1225,13.0,0
1.0,0.8,0,2,0.0,2,1225,14.0,0
1.0,0.8,0,4,0.0,0,1225,15.0,1
1.0,0.8,0,1,0.0,2,1225,16.0,0
1.0,0.8,0,2,0.0,0,1225,17.0,1
1.0,0.8,0,2,0.0,1,1225,18.0,0
1.0,0.8,0,3,0.0,1,1225,19.0,0
1.0,0.8,0,2,0.0,0,1225,20.0,1
1.0,0.8,0,3,0.0,0,1225,21.0,1
1.0,0.8,0,3,0.0,2,1225,22.0,0
1.0,0.8,0,4,0.0,2,1225,23.0,0
1.0,0.8,0,3,0.0,2,1225,24.0,0
1.0,0.8,0,2,0.0,2,1225,25.0,0
1.0,0.8,0,3,0.0,1,1225,26.0,1
1.0,0.8,0,1,0.0,0,1225,27.0,1
1.0,0.8,0,1,0.0,1,1225,28.0,1
1.0,0.8,0,3,0.0,1,1225,29.0,1
1.0,0.8,0,2,0.0,0,1225,30.0,1
1.0,0.8,0,4,0.0,2,1225,31.0,0
1.0,0.8,0,1,0.0,1,1225,32.0,0
1.0,0.8,0,1,0.0,0,1225,33.0,1
1.0,0.8,0,2,0.0,0,1225,34.0,1
1.0,0.8,0,4,0.0,2,1225,35.0,0
1.0,0.8,0,1,0.0,1,1225,36.0,1
1.0,0.8,0,1,0.0,2,1225,37.0,0
1.0,0.8,0,3,0.0,1,1225,38.0,0
1.0,0.8,0,3,0.0,2,1225,39.0,0
1.0,0.8,0,2,0.0,1,1225,40.0,1
1.0,0.8,0,3,0.0,2,1225,41.0,0
1.0,0.8,0,3,0.0,2,1225,42.0,0
1.0,0.8,0,2,0.0,0,1225,43.0,1
1.0,0.8,0,1,0.0,0,1225,44.0,1
1.0,0.8,0,3,0.0,0,1225,45.0,1
1.0,0.8,0,3,0.2,0,1226,1.0,0
1.0,0.8,0,1,0.2,0,1226,2.0,1
1.0,0.8,0,1,0.2,2,1226,3.0,0
1.0,0.8,0,4,0.2,2,1226,4.0,1
1.0,0.8,0,1,0.2,0,1226,5.0,1
1.0,0.8,0,1,0.2,0,1226,6.0,1
1.0,0.8,0,2,0.2,1,1226,7.0,1
1.0,0.8,0,4,0.2,2,1226,8.0,0
1.0,0.8,0,2,0.2,0,1226,9.0,1
1.0,0.8,0,1,0.2,0,1226,10.0,1
1.0,0.8,0,3,0.2,2,1226,11.0,0
1.0,0.8,0,2,0.2,0,1226,12.0,0
1.0,0.8,0,4,0.2,2,1226,13.0,0
1.0,0.8,0,1,0.2,2,1226,14.0,0
1.0,0.8,0,4,0.2,2,1226,15.0,0
1.0,0.8,0,3,0.2,2,1226,16.0,0
1.0,0.8,0,2,0.2,1,1226,17.0,0
1.0,0.8,0,2,0.2,0,1226,18.0,1
1.0,0.8,0,2,0.2,0,1226,19.0,1
1.0,0.8,0,2,0.2,2,1226,20.0,0
1.0,0.8,0,1,0.2,1,1226,21.0,0
1.0,0.8,0,2,0.2,1,1226,22.0,0
1.0,0.8,0,4,0.2,1,1226,23.0,0
1.0,0.8,0,4,0.2,0,1226,24.0,1
1.0,0.8,0,4,0.2,1,1226,25.0,1
1.0,0.8,0,1,0.2,0,1226,26.0,1
1.0,0.8,0,3,0.2,1,1226,27.0,0
1.0,0.8,0,1,0.2,1,1226,28.0,1
1.0,0.8,0,3,0.2,1,1226,29.0,1
1.0,0.8,0,2,0.2,0,1226,30.0,1
1.0,0.8,0,3,0.2,2,1226,31.0,0
1.0,0.8,0,3,0.2,0,1226,32.0,1
1.0,0.8,0,4,0.2,0,1226,33.0,1
1.0,0.8,0,2,0.2,1,1226,34.0,0
1.0,0.8,0,3,0.2,1,1226,35.0,1
1.0,0.8,0,1,0.2,2,1226,36.0,0
1.0,0.8,0,4,0.2,2,1226,37.0,0
1.0,0.8,0,2,0.2,1,1226,38.0,0
1.0,0.8,0,2,0.2,2,1226,39.0,1
1.0,0.8,0,4,0.2,1,1226,40.0,0
1.0,0.8,0,3,0.2,2,1226,41.0,0
1.0,0.8,0,3,0.2,2,1226,42.0,0
1.0,0.8,0,4,0.2,1,1226,43.0,1
1.0,0.8,0,4,0.2,1,1226,44.0,0
1.0,0.8,0,3,0.2,0,1226,45.0,1
1.0,0.8,0,2,0.4,0,1227,1.0,1
1.0,0.8,0,3,0.4,0,1227,2.0,1
1.0,0.8,0,4,0.4,1,1227,3.0,0
1.0,0.8,0,3,0.4,1,1227,4.0,1
1.0,0.8,0,1,0.4,1,1227,5.0,1
1.0,0.8,0,1,0.4,2,1227,6.0,0
1.0,0.8,0,2,0.4,1,1227,7.0,0
1.0,0.8,0,2,0.4,2,1227,8.0,0
1.0,0.8,0,2,0.4,0,1227,9.0,1
1.0,0.8,0,2,0.4,2,1227,10.0,0
1.0,0.8,0,3,0.4,1,1227,11.0,1
1.0,0.8,0,3,0.4,1,1227,12.0,1
1.0,0.8,0,2,0.4,1,1227,13.0,1
1.0,0.8,0,4,0.4,0,1227,14.0,1
1.0,0.8,0,2,0.4,2,1227,15.0,0
1.0,0.8,0,2,0.4,0,1227,16.0,1
1.0,0.8,0,1,0.4,2,1227,17.0,0
1.0,0.8,0,1,0.4,2,1227,18.0,0
1.0,0.8,0,1,0.4,0,1227,19.0,1
