Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha,Beta
18,2,4,0,20,0.0,2
19,0,2,1,20,0.0,2
20,0,4,1,20,0.0,2
21,1,3,0,20,0.0,2
22,2,4,0,20,0.0,2
23,1,2,1,20,0.0,2
24,0,2,1,20,0.0,2
25,1,4,1,20,0.0,2
26,1,1,0,20,0.0,2
27,1,1,0,20,0.0,2
28,2,2,1,20,0.0,2
29,2,2,0,20,0.0,2
30,2,2,0,20,0.0,2
31,0,3,1,20,0.0,2
32,0,1,1,20,0.0,2
33,1,4,1,20,0.0,2
34,0,1,1,20,0.0,2
35,1,2,1,20,0.0,2
36,2,3,0,20,0.0,2
37,2,3,0,20,0.0,2
38,2,3,0,20,0.0,2
39,2,1,0,20,0.0,2
40,1,1,0,20,0.0,2
41,0,2,1,20,0.0,2
42,2,4,0,20,0.0,2
43,0,1,1,20,0.0,2
44,2,2,0,20,0.0,2
45,1,4,1,20,0.0,2
1,1,2,0,21,0.0,4
2,2,4,0,21,0.0,4
3,0,3,0,21,0.0,4
4,0,4,1,21,0.0,4
5,2,4,0,21,0.0,4
6,2,1,0,21,0.0,4
7,0,1,1,21,0.0,4
8,1,2,1,21,0.0,4
9,1,2,0,21,0.0,4
10,1,3,1,21,0.0,4
11,0,2,1,21,0.0,4
12,1,4,1,21,0.0,4
13,2,3,0,21,0.0,4
14,1,1,0,21,0.0,4
15,2,4,0,21,0.0,4
16,2,3,0,21,0.0,4
17,0,4,1,21,0.0,4
18,1,4,1,21,0.0,4
19,0,1,1,21,0.0,4
20,2,3,0,21,0.0,4
21,1,3,0,21,0.0,4
22,2,1,0,21,0.0,4
23,1,4,0,21,0.0,4
24,2,2,0,21,0.0,4
25,1,3,0,21,0.0,4
26,0,1,1,21,0.0,4
27,1,3,0,21,0.0,4
28,2,3,0,21,0.0,4
29,0,4,1,21,0.0,4
30,0,3,1,21,0.0,4
31,0,3,1,21,0.0,4
32,2,3,0,21,0.0,4
33,2,1,0,21,0.0,4
34,1,1,1,21,0.0,4
35,2,4,0,21,0.0,4
36,2,4,0,21,0.0,4
37,0,3,1,21,0.0,4
38,0,2,1,21,0.0,4
39,2,2,0,21,0.0,4
40,1,2,0,21,0.0,4
41,0,1,1,21,0.0,4
42,1,1,1,21,0.0,4
43,0,4,1,21,0.0,4
44,0,4,1,21,0.0,4
45,1,1,1,21,0.0,4
1,0,1,1,22,0.0,4
2,2,2,0,22,0.0,4
3,1,1,1,22,0.0,4
4,0,1,1,22,0.0,4
5,2,3,0,22,0.0,4
6,1,1,0,22,0.0,4
7,0,2,1,22,0.0,4
8,1,1,1,22,0.0,4
9,0,2,1,22,0.0,4
10,0,2,1,22,0.0,4
11,2,4,0,22,0.0,4
12,1,4,0,22,0.0,4
13,2,4,0,22,0.0,4
14,1,4,1,22,0.0,4
15,1,3,1,22,0.0,4
16,1,2,1,22,0.0,4
17,2,4,0,22,0.0,4
18,0,2,1,22,0.0,4
19,2,2,0,22,0.0,4
20,2,3,0,22,0.0,4
21,2,3,0,22,0.0,4
22,1,2,1,22,0.0,4
23,0,4,1,22,0.0,4
24,2,1,0,22,0.0,4
25,2,3,0,22,0.0,4
26,1,4,0,22,0.0,4
27,0,2,1,22,0.0,4
28,2,2,0,22,0.0,4
29,0,4,1,22,0.0,4
30,0,1,1,22,0.0,4
31,1,3,1,22,0.0,4
32,0,4,1,22,0.0,4
33,0,4,1,22,0.0,4
34,2,1,0,22,0.0,4
35,0,2,1,22,0.0,4
36,2,2,0,22,0.0,4
37,0,3,1,22,0.0,4
38,2,1,0,22,0.0,4
39,1,2,1,22,0.0,4
40,1,3,1,22,0.0,4
41,0,2,1,22,0.0,4
42,1,4,1,22,0.0,4
43,1,4,1,22,0.0,4
44,1,4,1,22,0.0,4
45,2,1,0,22,0.0,4
1,1,2,0,23,0.0,4
2,2,3,0,23,0.0,4
3,2,2,0,23,0.0,4
4,1,2,1,23,0.0,4
5,1,1,0,23,0.0,4
6,0,3,1,23,0.0,4
7,2,4,0,23,0.0,4
8,0,3,1,23,0.0,4
9,0,1,1,23,0.0,4
10,2,1,0,23,0.0,4
11,1,3,0,23,0.0,4
12,0,1,1,23,0.0,4
13,0,4,1,23,0.0,4
14,0,1,1,23,0.0,4
15,0,2,1,23,0.0,4
16,0,1,0,23,0.0,4
17,1,3,1,23,0.0,4
18,2,3,0,23,0.0,4
19,1,1,1,23,0.0,4
20,2,4,0,23,0.0,4
21,1,4,1,23,0.0,4
22,2,4,0,23,0.0,4
23,1,3,1,23,0.0,4
24,2,3,0,23,0.0,4
25,0,2,1,23,0.0,4
26,2,3,0,23,0.0,4
27,2,2,0,23,0.0,4
28,1,1,1,23,0.0,4
29,1,1,1,23,0.0,4
30,1,1,1,23,0.0,4
31,0,4,1,23,0.0,4
32,2,4,0,23,0.0,4
33,0,3,1,23,0.0,4
34,2,1,0,23,0.0,4
35,1,4,0,23,0.0,4
36,0,3,1,23,0.0,4
37,1,3,0,23,0.0,4
38,0,3,1,23,0.0,4
39,2,2,0,23,0.0,4
40,0,2,1,23,0.0,4
41,1,2,0,23,0.0,4
42,0,1,1,23,0.0,4
43,2,1,0,23,0.0,4
44,1,2,0,23,0.0,4
45,2,4,0,23,0.0,4
1,2,1,0,24,0.0,4
2,2,3,0,24,0.0,4
3,1,2,0,24,0.0,4
4,1,1,1,24,0.0,4
5,1,3,1,24,0.0,4
6,0,4,1,24,0.0,4
7,0,4,1,24,0.0,4
8,2,2,0,24,0.0,4
9,0,2,1,24,0.0,4
10,0,3,1,24,0.0,4
11,0,4,1,24,0.0,4
12,2,2,0,24,0.0,4
13,2,1,0,24,0.0,4
14,1,3,1,24,0.0,4
15,0,1,1,24,0.0,4
16,0,2,1,24,0.0,4
17,2,1,0,24,0.0,4
18,1,1,0,24,0.0,4
19,0,1,1,24,0.0,4
20,0,1,1,24,0.0,4
21,1,4,1,24,0.0,4
22,2,4,0,24,0.0,4
23,1,2,1,24,0.0,4
24,2,2,0,24,0.0,4
25,0,1,1,24,0.0,4
26,2,1,0,24,0.0,4
27,0,4,1,24,0.0,4
28,2,4,1,24,0.0,4
29,1,3,1,24,0.0,4
30,0,3,1,24,0.0,4
31,2,2,1,24,0.0,4
32,1,1,0,24,0.0,4
33,2,3,0,24,0.0,4
34,1,1,1,24,0.0,4
35,0,4,1,24,0.0,4
36,1,2,1,24,0.0,4
37,1,1,1,24,0.0,4
38,2,1,0,24,0.0,4
39,2,4,0,24,0.0,4
40,0,3,1,24,0.0,4
41,1,2,0,24,0.0,4
42,1,1,1,24,0.0,4
43,1,2,1,24,0.0,4
44,2,4,0,24,0.0,4
45,0,1,1,24,0.0,4
1,2,4,1,25,0.0,4
2,2,2,0,25,0.0,4
3,1,4,1,25,0.0,4
4,1,2,1,25,0.0,4
5,1,1,0,25,0.0,4
6,2,3,0,25,0.0,4
7,1,3,0,25,0.0,4
8,1,1,1,25,0.0,4
9,2,2,1,25,0.0,4
10,1,2,1,25,0.0,4
11,1,1,1,25,0.0,4
12,0,4,1,25,0.0,4
13,2,1,0,25,0.0,4
14,0,1,1,25,0.0,4
15,1,2,1,25,0.0,4
16,0,2,0,25,0.0,4
17,1,3,1,25,0.0,4
18,1,2,0,25,0.0,4
19,2,2,0,25,0.0,4
20,1,1,1,25,0.0,4
21,0,2,1,25,0.0,4
22,0,4,1,25,0.0,4
23,1,2,0,25,0.0,4
24,2,1,0,25,0.0,4
25,0,4,1,25,0.0,4
26,1,4,1,25,0.0,4
27,2,1,0,25,0.0,4
28,2,2,0,25,0.0,4
29,0,3,1,25,0.0,4
30,0,2,1,25,0.0,4
31,2,4,0,25,0.0,4
32,0,4,1,25,0.0,4
33,0,2,1,25,0.0,4
34,1,2,0,25,0.0,4
35,2,4,0,25,0.0,4
36,2,4,0,25,0.0,4
37,2,2,0,25,0.0,4
38,0,1,0,25,0.0,4
39,0,1,1,25,0.0,4
40,0,4,1,25,0.0,4
41,0,2,0,25,0.0,4
42,1,1,1,25,0.0,4
43,2,4,0,25,0.0,4
44,2,1,0,25,0.0,4
45,0,4,1,25,0.0,4
1,1,2,1,26,0.0,4
2,0,1,1,26,0.0,4
3,1,2,1,26,0.0,4
4,0,1,1,26,0.0,4
5,1,3,0,26,0.0,4
6,1,4,1,26,0.0,4
7,1,2,1,26,0.0,4
8,0,3,1,26,0.0,4
9,0,2,1,26,0.0,4
10,0,4,1,26,0.0,4
11,2,1,0,26,0.0,4
12,1,3,1,26,0.0,4
13,2,2,0,26,0.0,4
14,2,1,0,26,0.0,4
15,2,1,0,26,0.0,4
16,0,4,1,26,0.0,4
17,1,1,0,26,0.0,4
18,1,4,1,26,0.0,4
19,1,2,0,26,0.0,4
20,2,3,0,26,0.0,4
21,0,3,1,26,0.0,4
22,0,1,1,26,0.0,4
23,2,3,0,26,0.0,4
24,2,1,0,26,0.0,4
25,1,3,1,26,0.0,4
26,0,3,1,26,0.0,4
27,0,3,1,26,0.0,4
28,1,3,1,26,0.0,4
29,2,2,0,26,0.0,4
30,2,3,0,26,0.0,4
31,2,2,0,26,0.0,4
32,2,1,0,26,0.0,4
33,0,1,1,26,0.0,4
34,0,3,1,26,0.0,4
35,1,1,1,26,0.0,4
36,2,1,0,26,0.0,4
37,1,1,0,26,0.0,4
38,1,4,1,26,0.0,4
39,0,1,1,26,0.0,4
40,0,2,1,26,0.0,4
41,2,4,0,26,0.0,4
42,2,2,0,26,0.0,4
43,0,2,1,26,0.0,4
44,2,3,0,26,0.0,4
45,1,3,0,26,0.0,4
1,2,1,0,27,0.0,4
2,2,1,0,27,0.0,4
3,2,2,0,27,0.0,4
4,0,2,1,27,0.0,4
5,0,1,1,27,0.0,4
6,1,2,1,27,0.0,4
7,0,2,1,27,0.0,4
8,0,1,1,27,0.0,4
9,2,2,0,27,0.0,4
10,0,4,1,27,0.0,4
11,1,3,0,27,0.0,4
12,1,1,1,27,0.0,4
13,2,2,0,27,0.0,4
14,2,4,0,27,0.0,4
15,2,2,0,27,0.0,4
16,0,2,1,27,0.0,4
17,0,2,1,27,0.0,4
18,1,2,0,27,0.0,4
19,1,1,1,27,0.0,4
20,0,4,1,27,0.0,4
21,0,3,1,27,0.0,4
22,2,4,0,27,0.0,4
23,2,4,0,27,0.0,4
24,1,1,1,27,0.0,4
25,2,3,0,27,0.0,4
26,2,1,0,27,0.0,4
27,2,2,0,27,0.0,4
28,0,4,1,27,0.0,4
29,1,3,0,27,0.0,4
30,1,3,1,27,0.0,4
31,2,3,0,27,0.0,4
32,1,4,0,27,0.0,4
33,1,4,0,27,0.0,4
34,1,3,0,27,0.0,4
35,0,3,1,27,0.0,4
36,0,3,1,27,0.0,4
37,0,2,1,27,0.0,4
38,0,1,1,27,0.0,4
39,2,4,0,27,0.0,4
40,1,2,0,27,0.0,4
41,0,2,1,27,0.0,4
42,2,3,0,27,0.0,4
43,1,3,0,27,0.0,4
44,1,1,1,27,0.0,4
45,1,2,1,27,0.0,4
1,2,1,0,28,0.0,4
2,2,3,0,28,0.0,4
3,1,3,1,28,0.0,4
4,2,3,0,28,0.0,4
5,1,1,1,28,0.0,4
6,0,4,1,28,0.0,4
7,2,1,0,28,0.0,4
8,1,3,0,28,0.0,4
9,0,3,1,28,0.0,4
10,0,2,0,28,0.0,4
11,0,1,1,28,0.0,4
12,2,3,0,28,0.0,4
13,0,3,1,28,0.0,4
14,1,2,0,28,0.0,4
15,0,3,1,28,0.0,4
16,2,4,0,28,0.0,4
17,1,1,0,28,0.0,4
18,1,3,0,28,0.0,4
19,2,1,0,28,0.0,4
20,1,3,1,28,0.0,4
21,1,3,1,28,0.0,4
22,2,4,0,28,0.0,4
23,2,2,0,28,0.0,4
24,2,2,0,28,0.0,4
25,2,2,0,28,0.0,4
26,0,2,1,28,0.0,4
27,1,4,0,28,0.0,4
28,1,4,1,28,0.0,4
29,0,3,1,28,0.0,4
30,1,4,1,28,0.0,4
31,1,2,0,28,0.0,4
32,0,3,1,28,0.0,4
33,2,3,0,28,0.0,4
34,0,2,1,28,0.0,4
35,0,4,1,28,0.0,4
36,2,1,0,28,0.0,4
37,1,2,1,28,0.0,4
38,2,2,0,28,0.0,4
39,1,2,1,28,0.0,4
40,2,1,0,28,0.0,4
41,1,1,0,28,0.0,4
42,0,3,1,28,0.0,4
43,0,2,1,28,0.0,4
44,0,1,1,28,0.0,4
45,0,4,1,28,0.0,4
1,1,3,0,29,0.0,4
2,0,3,1,29,0.0,4
3,1,2,1,29,0.0,4
4,1,4,1,29,0.0,4
5,0,3,1,29,0.0,4
6,2,2,0,29,0.0,4
7,0,3,1,29,0.0,4
8,2,3,0,29,0.0,4
9,2,3,0,29,0.0,4
10,2,2,0,29,0.0,4
11,1,3,1,29,0.0,4
12,2,1,0,29,0.0,4
13,1,4,0,29,0.0,4
14,2,3,0,29,0.0,4
15,0,2,1,29,0.0,4
16,0,2,1,29,0.0,4
17,1,1,1,29,0.0,4
18,0,2,1,29,0.0,4
19,2,1,0,29,0.0,4
20,2,4,0,29,0.0,4
21,1,4,1,29,0.0,4
22,0,4,1,29,0.0,4
23,1,4,0,29,0.0,4
24,0,4,1,29,0.0,4
25,2,4,0,29,0.0,4
26,0,1,1,29,0.0,4
27,2,2,0,29,0.0,4
28,1,4,0,29,0.0,4
29,0,1,1,29,0.0,4
30,1,2,1,29,0.0,4
31,1,4,0,29,0.0,4
32,0,3,1,29,0.0,4
33,1,2,0,29,0.0,4
34,0,1,0,29,0.0,4
35,0,1,1,29,0.0,4
36,2,2,0,29,0.0,4
37,2,4,0,29,0.0,4
38,2,1,0,29,0.0,4
39,0,2,1,29,0.0,4
40,1,2,0,29,0.0,4
41,0,4,1,29,0.0,4
42,2,2,0,29,0.0,4
43,1,3,1,29,0.0,4
44,2,1,0,29,0.0,4
45,1,2,1,29,0.0,4
1,0,2,1,30,0.0,4
2,0,3,0,30,0.0,4
3,2,4,0,30,0.0,4
4,2,2,0,30,0.0,4
5,0,4,1,30,0.0,4
6,2,3,0,30,0.0,4
7,2,2,0,30,0.0,4
8,1,2,1,30,0.0,4
9,1,1,0,30,0.0,4
10,2,3,0,30,0.0,4
11,2,2,0,30,0.0,4
12,1,2,0,30,0.0,4
13,0,1,1,30,0.0,4
14,0,4,0,30,0.0,4
15,1,4,1,30,0.0,4
16,1,1,1,30,0.0,4
17,0,3,1,30,0.0,4
18,1,3,1,30,0.0,4
19,1,2,1,30,0.0,4
20,2,4,0,30,0.0,4
21,1,4,0,30,0.0,4
22,0,4,1,30,0.0,4
23,2,4,0,30,0.0,4
24,0,3,1,30,0.0,4
25,0,2,1,30,0.0,4
26,1,2,0,30,0.0,4
27,1,3,1,30,0.0,4
28,0,1,1,30,0.0,4
29,1,1,1,30,0.0,4
30,2,3,0,30,0.0,4
31,2,4,0,30,0.0,4
32,2,1,0,30,0.0,4
33,1,2,1,30,0.0,4
34,0,3,1,30,0.0,4
35,1,1,1,30,0.0,4
36,0,1,1,30,0.0,4
37,2,2,0,30,0.0,4
38,2,3,0,30,0.0,4
39,0,4,1,30,0.0,4
40,1,2,1,30,0.0,4
41,0,1,1,30,0.0,4
42,1,4,1,30,0.0,4
43,0,2,1,30,0.0,4
44,2,1,0,30,0.0,4
45,2,3,0,30,0.0,4
1,0,2,1,31,0.0,6
2,0,3,1,31,0.0,6
3,2,2,0,31,0.0,6
4,0,4,1,31,0.0,6
5,2,1,0,31,0.0,6
6,1,3,1,31,0.0,6
7,2,3,0,31,0.0,6
8,0,2,1,31,0.0,6
9,1,1,1,31,0.0,6
10,0,4,1,31,0.0,6
11,1,4,0,31,0.0,6
12,2,1,0,31,0.0,6
13,1,2,1,31,0.0,6
14,2,4,0,31,0.0,6
15,1,4,0,31,0.0,6
16,0,3,1,31,0.0,6
17,0,4,1,31,0.0,6
18,2,4,0,31,0.0,6
19,2,2,0,31,0.0,6
20,1,2,0,31,0.0,6
21,2,4,0,31,0.0,6
22,1,1,1,31,0.0,6
23,2,2,0,31,0.0,6
24,2,3,0,31,0.0,6
25,2,1,0,31,0.0,6
26,0,2,1,31,0.0,6
27,1,1,1,31,0.0,6
28,1,2,1,31,0.0,6
29,2,3,0,31,0.0,6
30,2,2,0,31,0.0,6
31,2,1,0,31,0.0,6
32,0,2,1,31,0.0,6
33,1,1,0,31,0.0,6
34,0,2,1,31,0.0,6
35,1,1,0,31,0.0,6
36,2,2,0,31,0.0,6
37,1,1,0,31,0.0,6
38,0,4,1,31,0.0,6
39,1,4,1,31,0.0,6
40,0,3,1,31,0.0,6
41,0,1,1,31,0.0,6
42,1,2,0,31,0.0,6
43,0,3,1,31,0.0,6
44,0,1,0,31,0.0,6
45,1,3,1,31,0.0,6
1,2,3,0,32,0.0,6
2,2,1,0,32,0.0,6
3,1,3,1,32,0.0,6
4,0,4,1,32,0.0,6
5,2,3,0,32,0.0,6
6,2,4,0,32,0.0,6
7,1,4,0,32,0.0,6
8,2,2,0,32,0.0,6
9,0,4,1,32,0.0,6
10,0,2,1,32,0.0,6
11,2,2,0,32,0.0,6
12,2,4,0,32,0.0,6
13,1,2,1,32,0.0,6
14,0,3,1,32,0.0,6
15,1,1,1,32,0.0,6
16,1,3,0,32,0.0,6
17,1,3,0,32,0.0,6
18,2,4,0,32,0.0,6
19,0,2,1,32,0.0,6
20,2,4,0,32,0.0,6
21,1,1,1,32,0.0,6
22,0,1,1,32,0.0,6
23,1,2,1,32,0.0,6
24,1,1,1,32,0.0,6
25,0,4,1,32,0.0,6
26,0,3,1,32,0.0,6
27,2,3,0,32,0.0,6
28,0,3,1,32,0.0,6
29,1,4,1,32,0.0,6
30,0,3,1,32,0.0,6
31,2,2,1,32,0.0,6
32,2,3,0,32,0.0,6
33,1,1,0,32,0.0,6
34,0,4,1,32,0.0,6
35,0,1,1,32,0.0,6
36,2,1,0,32,0.0,6
37,0,4,1,32,0.0,6
38,1,4,1,32,0.0,6
39,1,2,1,32,0.0,6
40,1,1,0,32,0.0,6
41,2,4,0,32,0.0,6
42,0,2,0,32,0.0,6
43,2,2,0,32,0.0,6
44,0,2,1,32,0.0,6
45,1,1,1,32,0.0,6
1,2,4,0,33,0.0,6
2,2,3,0,33,0.0,6
3,0,3,1,33,0.0,6
4,0,4,1,33,0.0,6
5,0,4,1,33,0.0,6
6,2,1,0,33,0.0,6
7,2,2,1,33,0.0,6
8,0,1,1,33,0.0,6
9,0,3,1,33,0.0,6
10,0,4,1,33,0.0,6
11,1,3,1,33,0.0,6
12,1,2,1,33,0.0,6
13,2,4,0,33,0.0,6
14,0,2,1,33,0.0,6
15,1,3,0,33,0.0,6
16,2,3,0,33,0.0,6
17,1,1,0,33,0.0,6
18,1,1,1,33,0.0,6
19,2,4,0,33,0.0,6
20,1,1,0,33,0.0,6
21,1,3,0,33,0.0,6
22,1,1,1,33,0.0,6
23,2,2,0,33,0.0,6
24,2,4,0,33,0.0,6
25,0,2,1,33,0.0,6
26,2,2,0,33,0.0,6
27,2,2,0,33,0.0,6
28,0,2,1,33,0.0,6
29,1,1,1,33,0.0,6
30,1,1,1,33,0.0,6
31,2,2,0,33,0.0,6
32,1,4,1,33,0.0,6
33,1,3,0,33,0.0,6
34,0,1,1,33,0.0,6
35,0,4,1,33,0.0,6
36,0,2,1,33,0.0,6
37,1,1,0,33,0.0,6
38,0,4,1,33,0.0,6
39,2,1,0,33,0.0,6
40,0,2,1,33,0.0,6
41,2,1,0,33,0.0,6
42,2,1,0,33,0.0,6
43,0,3,1,33,0.0,6
44,1,2,0,33,0.0,6
45,1,1,0,33,0.0,6
1,0,4,1,34,0.0,6
2,2,4,0,34,0.0,6
3,2,2,0,34,0.0,6
4,0,4,1,34,0.0,6
5,0,1,1,34,0.0,6
6,1,2,0,34,0.0,6
7,2,2,0,34,0.0,6
8,1,2,0,34,0.0,6
9,1,4,1,34,0.0,6
10,1,4,1,34,0.0,6
11,1,3,0,34,0.0,6
12,0,3,1,34,0.0,6
13,2,1,0,34,0.0,6
14,1,3,0,34,0.0,6
15,2,2,0,34,0.0,6
16,0,4,1,34,0.0,6
17,0,2,1,34,0.0,6
18,1,3,0,34,0.0,6
19,0,1,1,34,0.0,6
20,0,3,1,34,0.0,6
21,2,3,0,34,0.0,6
22,0,4,1,34,0.0,6
23,1,1,1,34,0.0,6
24,2,3,0,34,0.0,6
25,1,1,0,34,0.0,6
26,2,2,0,34,0.0,6
27,1,2,1,34,0.0,6
28,1,2,0,34,0.0,6
29,2,2,1,34,0.0,6
30,0,2,1,34,0.0,6
31,2,3,0,34,0.0,6
32,0,3,1,34,0.0,6
33,1,2,0,34,0.0,6
34,0,4,1,34,0.0,6
35,2,2,0,34,0.0,6
36,2,3,0,34,0.0,6
37,1,1,1,34,0.0,6
38,0,3,1,34,0.0,6
39,2,4,0,34,0.0,6
40,0,4,1,34,0.0,6
41,1,2,1,34,0.0,6
42,2,3,0,34,0.0,6
43,2,2,0,34,0.0,6
44,1,1,1,34,0.0,6
45,0,4,0,34,0.0,6
1,2,2,0,35,0.0,6
2,0,3,0,35,0.0,6
3,1,1,1,35,0.0,6
4,2,3,1,35,0.0,6
5,2,2,0,35,0.0,6
6,1,1,1,35,0.0,6
7,0,2,1,35,0.0,6
8,1,4,1,35,0.0,6
9,0,3,1,35,0.0,6
10,2,3,0,35,0.0,6
11,0,2,1,35,0.0,6
12,1,3,1,35,0.0,6
13,1,3,0,35,0.0,6
14,0,2,1,35,0.0,6
15,1,1,1,35,0.0,6
16,0,3,1,35,0.0,6
17,1,2,1,35,0.0,6
18,2,3,0,35,0.0,6
19,1,2,0,35,0.0,6
20,0,2,0,35,0.0,6
21,1,1,1,35,0.0,6
22,2,1,0,35,0.0,6
23,2,4,0,35,0.0,6
24,1,4,0,35,0.0,6
25,0,2,1,35,0.0,6
26,2,2,0,35,0.0,6
27,2,3,0,35,0.0,6
28,1,1,0,35,0.0,6
29,1,1,1,35,0.0,6
30,1,1,1,35,0.0,6
31,2,3,0,35,0.0,6
32,1,4,1,35,0.0,6
33,0,3,0,35,0.0,6
34,0,4,1,35,0.0,6
35,0,2,1,35,0.0,6
36,0,2,1,35,0.0,6
37,2,4,0,35,0.0,6
38,0,4,1,35,0.0,6
39,2,4,0,35,0.0,6
40,0,1,1,35,0.0,6
41,2,4,0,35,0.0,6
42,0,1,1,35,0.0,6
43,1,2,0,35,0.0,6
44,2,1,0,35,0.0,6
45,2,3,0,35,0.0,6
1,2,4,0,36,0.0,6
2,0,4,0,36,0.0,6
3,2,2,0,36,0.0,6
4,2,3,0,36,0.0,6
5,0,2,1,36,0.0,6
6,2,3,0,36,0.0,6
7,0,4,0,36,0.0,6
8,2,3,0,36,0.0,6
9,2,3,0,36,0.0,6
10,2,4,1,36,0.0,6
11,2,4,0,36,0.0,6
12,2,1,0,36,0.0,6
13,1,3,1,36,0.0,6
14,2,1,0,36,0.0,6
15,0,4,1,36,0.0,6
16,0,3,1,36,0.0,6
17,0,1,1,36,0.0,6
18,0,3,1,36,0.0,6
19,1,3,1,36,0.0,6
20,1,3,1,36,0.0,6
21,2,2,0,36,0.0,6
22,2,4,0,36,0.0,6
23,1,1,0,36,0.0,6
24,1,4,1,36,0.0,6
25,1,1,1,36,0.0,6
26,2,3,0,36,0.0,6
27,1,1,1,36,0.0,6
28,1,2,1,36,0.0,6
29,0,4,1,36,0.0,6
30,0,2,1,36,0.0,6
31,0,4,1,36,0.0,6
32,1,1,1,36,0.0,6
33,2,1,0,36,0.0,6
34,1,2,0,36,0.0,6
35,1,4,1,36,0.0,6
36,0,3,1,36,0.0,6
37,0,3,1,36,0.0,6
38,1,4,1,36,0.0,6
39,1,4,1,36,0.0,6
40,1,1,1,36,0.0,6
41,1,2,1,36,0.0,6
42,2,3,0,36,0.0,6
43,0,4,1,36,0.0,6
44,0,4,1,36,0.0,6
45,0,4,1,36,0.0,6
1,0,4,1,37,0.0,6
2,0,1,1,37,0.0,6
3,1,4,1,37,0.0,6
4,0,4,1,37,0.0,6
5,2,1,0,37,0.0,6
6,0,1,1,37,0.0,6
7,2,3,0,37,0.0,6
8,1,1,1,37,0.0,6
9,0,4,1,37,0.0,6
10,2,4,0,37,0.0,6
11,0,1,1,37,0.0,6
12,2,3,0,37,0.0,6
13,1,3,1,37,0.0,6
14,1,3,1,37,0.0,6
15,2,3,0,37,0.0,6
16,0,2,1,37,0.0,6
17,1,1,1,37,0.0,6
18,2,4,0,37,0.0,6
19,2,3,0,37,0.0,6
20,1,1,0,37,0.0,6
21,1,4,1,37,0.0,6
22,2,4,0,37,0.0,6
23,2,4,0,37,0.0,6
24,0,2,1,37,0.0,6
25,0,4,1,37,0.0,6
26,0,4,1,37,0.0,6
27,0,4,1,37,0.0,6
28,1,2,0,37,0.0,6
29,0,4,1,37,0.0,6
30,0,1,1,37,0.0,6
31,2,2,0,37,0.0,6
32,1,1,1,37,0.0,6
33,1,2,0,37,0.0,6
34,1,3,1,37,0.0,6
35,2,1,0,37,0.0,6
36,1,4,1,37,0.0,6
37,0,1,1,37,0.0,6
38,2,3,0,37,0.0,6
39,2,1,0,37,0.0,6
40,0,2,1,37,0.0,6
41,1,2,1,37,0.0,6
42,2,1,0,37,0.0,6
43,1,3,1,37,0.0,6
44,2,2,0,37,0.0,6
45,1,2,0,37,0.0,6
1,0,1,1,38,0.0,6
2,0,2,1,38,0.0,6
3,2,4,0,38,0.0,6
4,1,2,1,38,0.0,6
5,1,2,1,38,0.0,6
6,1,1,0,38,0.0,6
7,0,1,1,38,0.0,6
8,0,2,0,38,0.0,6
9,0,2,1,38,0.0,6
10,2,1,1,38,0.0,6
11,1,2,0,38,0.0,6
12,0,2,1,38,0.0,6
13,1,4,0,38,0.0,6
14,2,4,0,38,0.0,6
15,1,3,0,38,0.0,6
16,2,2,0,38,0.0,6
17,1,3,0,38,0.0,6
18,2,4,0,38,0.0,6
19,0,1,0,38,0.0,6
20,1,4,1,38,0.0,6
21,0,4,1,38,0.0,6
22,2,2,0,38,0.0,6
23,1,3,0,38,0.0,6
24,2,3,0,38,0.0,6
25,1,1,0,38,0.0,6
26,1,4,0,38,0.0,6
27,2,1,0,38,0.0,6
28,2,2,0,38,0.0,6
29,1,1,1,38,0.0,6
30,0,4,1,38,0.0,6
31,0,3,1,38,0.0,6
32,0,2,1,38,0.0,6
33,2,4,0,38,0.0,6
34,1,4,1,38,0.0,6
35,1,4,0,38,0.0,6
36,0,2,0,38,0.0,6
37,0,1,1,38,0.0,6
38,0,4,1,38,0.0,6
39,2,1,1,38,0.0,6
40,1,4,0,38,0.0,6
41,2,3,0,38,0.0,6
42,2,1,0,38,0.0,6
43,2,4,0,38,0.0,6
44,2,2,0,38,0.0,6
45,0,1,1,38,0.0,6
1,0,1,1,39,0.0,6
2,0,4,1,39,0.0,6
3,0,3,1,39,0.0,6
4,2,1,0,39,0.0,6
5,1,4,0,39,0.0,6
6,2,3,0,39,0.0,6
7,2,2,0,39,0.0,6
8,1,3,1,39,0.0,6
9,0,2,0,39,0.0,6
10,2,2,0,39,0.0,6
11,2,2,0,39,0.0,6
12,2,1,0,39,0.0,6
13,1,3,0,39,0.0,6
14,2,2,0,39,0.0,6
15,0,1,1,39,0.0,6
16,1,4,1,39,0.0,6
17,1,3,1,39,0.0,6
18,1,2,1,39,0.0,6
19,0,4,1,39,0.0,6
20,0,2,1,39,0.0,6
21,0,2,1,39,0.0,6
22,1,4,0,39,0.0,6
23,1,3,0,39,0.0,6
24,2,4,0,39,0.0,6
25,1,4,0,39,0.0,6
26,0,4,1,39,0.0,6
27,0,2,1,39,0.0,6
28,2,3,0,39,0.0,6
29,2,2,0,39,0.0,6
30,2,2,0,39,0.0,6
31,2,4,0,39,0.0,6
32,0,1,1,39,0.0,6
33,1,3,1,39,0.0,6
34,1,3,1,39,0.0,6
