Stim_Sequence,Choice,Trustee_Response,Subject,Alpha_gain,Alpha_loss,Beta,iProbA,iProbB,iProbC
2,3,0,1436,1.0,0.5,8,0.2,0.5,0.5
1,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
1,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,1,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,1,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,1,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,1,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,1,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,0,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
0,2,1,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
1,1,1,1436,1.0,0.5,8,0.2,0.5,0.5
1,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,1,1436,1.0,0.5,8,0.2,0.5,0.5
1,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,1,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
1,1,1,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,1,1436,1.0,0.5,8,0.2,0.5,0.5
1,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,1,1436,1.0,0.5,8,0.2,0.5,0.5
2,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
1,1,1,1436,1.0,0.5,8,0.2,0.5,0.5
1,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
1,1,1,1436,1.0,0.5,8,0.2,0.5,0.5
1,1,0,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,1,1436,1.0,0.5,8,0.2,0.5,0.5
0,4,1,1436,1.0,0.5,8,0.2,0.5,0.5
0,2,1,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
2,4,0,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,3,1,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
1,4,0,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
1,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,4,0,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,1,1,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
1,2,0,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
2,1,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,1,1,1437,1.0,0.5,8,0.2,0.5,0.8
0,4,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,1,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,1,0,1437,1.0,0.5,8,0.2,0.5,0.8
1,1,1,1437,1.0,0.5,8,0.2,0.5,0.8
1,4,1,1438,1.0,0.5,8,0.2,0.8,0.2
0,3,1,1438,1.0,0.5,8,0.2,0.8,0.2
1,4,0,1438,1.0,0.5,8,0.2,0.8,0.2
2,4,0,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
1,3,1,1438,1.0,0.5,8,0.2,0.8,0.2
1,4,0,1438,1.0,0.5,8,0.2,0.8,0.2
0,4,1,1438,1.0,0.5,8,0.2,0.8,0.2
0,4,0,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
1,2,0,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
0,1,1,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
0,1,1,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
0,1,1,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
0,3,1,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
1,1,1,1438,1.0,0.5,8,0.2,0.8,0.2
0,4,1,1438,1.0,0.5,8,0.2,0.8,0.2
1,1,1,1438,1.0,0.5,8,0.2,0.8,0.2
0,4,0,1438,1.0,0.5,8,0.2,0.8,0.2
0,1,1,1438,1.0,0.5,8,0.2,0.8,0.2
1,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
0,1,1,1438,1.0,0.5,8,0.2,0.8,0.2
1,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
0,4,1,1438,1.0,0.5,8,0.2,0.8,0.2
1,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,1,1438,1.0,0.5,8,0.2,0.8,0.2
1,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
1,1,1,1438,1.0,0.5,8,0.2,0.8,0.2
1,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
0,4,1,1438,1.0,0.5,8,0.2,0.8,0.2
2,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
0,4,1,1438,1.0,0.5,8,0.2,0.8,0.2
1,1,1,1438,1.0,0.5,8,0.2,0.8,0.2
1,1,0,1438,1.0,0.5,8,0.2,0.8,0.2
0,4,1,1438,1.0,0.5,8,0.2,0.8,0.2
0,3,0,1439,1.0,0.5,8,0.2,0.8,0.5
2,3,0,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
1,2,0,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
0,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
2,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,0,1439,1.0,0.5,8,0.2,0.8,0.5
1,1,1,1439,1.0,0.5,8,0.2,0.8,0.5
1,4,0,1440,1.0,0.5,8,0.2,0.8,0.8
2,4,0,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
0,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
0,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
0,2,1,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
0,4,1,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
0,4,1,1440,1.0,0.5,8,0.2,0.8,0.8
0,4,1,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
0,4,0,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
0,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
0,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
0,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
0,3,1,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
0,4,1,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,1,1440,1.0,0.5,8,0.2,0.8,0.8
0,4,1,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
0,4,1,1440,1.0,0.5,8,0.2,0.8,0.8
1,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
0,4,1,1440,1.0,0.5,8,0.2,0.8,0.8
2,1,0,1440,1.0,0.5,8,0.2,0.8,0.8
0,2,1,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,0,1441,1.0,0.5,8,0.5,0.2,0.2
0,1,1,1441,1.0,0.5,8,0.5,0.2,0.2
1,2,1,1441,1.0,0.5,8,0.5,0.2,0.2
0,3,1,1441,1.0,0.5,8,0.5,0.2,0.2
2,4,0,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,0,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,0,1441,1.0,0.5,8,0.5,0.2,0.2
1,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,0,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
1,2,1,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,0,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,1,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
2,1,0,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
0,4,1,1441,1.0,0.5,8,0.5,0.2,0.2
1,4,0,1441,1.0,0.5,8,0.5,0.2,0.2
1,3,1,1442,1.0,0.5,8,0.5,0.2,0.5
1,4,1,1442,1.0,0.5,8,0.5,0.2,0.5
0,2,1,1442,1.0,0.5,8,0.5,0.2,0.5
1,4,0,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
0,4,1,1442,1.0,0.5,8,0.5,0.2,0.5
1,3,1,1442,1.0,0.5,8,0.5,0.2,0.5
0,4,1,1442,1.0,0.5,8,0.5,0.2,0.5
2,2,0,1442,1.0,0.5,8,0.5,0.2,0.5
0,4,0,1442,1.0,0.5,8,0.5,0.2,0.5
1,4,1,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
1,4,0,1442,1.0,0.5,8,0.5,0.2,0.5
1,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
1,2,1,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
1,4,1,1442,1.0,0.5,8,0.5,0.2,0.5
0,3,0,1442,1.0,0.5,8,0.5,0.2,0.5
0,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
1,4,0,1442,1.0,0.5,8,0.5,0.2,0.5
0,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
0,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
0,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
0,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
1,3,0,1442,1.0,0.5,8,0.5,0.2,0.5
0,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
1,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
0,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
0,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
1,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
0,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
1,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
2,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
0,1,1,1442,1.0,0.5,8,0.5,0.2,0.5
1,1,0,1442,1.0,0.5,8,0.5,0.2,0.5
0,1,1,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
2,3,0,1443,1.0,0.5,8,0.5,0.2,0.8
0,1,1,1443,1.0,0.5,8,0.5,0.2,0.8
1,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
1,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
0,1,1,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
0,1,1,1443,1.0,0.5,8,0.5,0.2,0.8
0,3,1,1443,1.0,0.5,8,0.5,0.2,0.8
0,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
1,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
0,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
0,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
1,4,0,1443,1.0,0.5,8,0.5,0.2,0.8
1,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
1,3,0,1443,1.0,0.5,8,0.5,0.2,0.8
0,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
0,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
1,1,1,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
0,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
1,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
1,1,1,1443,1.0,0.5,8,0.5,0.2,0.8
0,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
0,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
1,1,1,1443,1.0,0.5,8,0.5,0.2,0.8
1,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
0,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
1,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
1,1,1,1443,1.0,0.5,8,0.5,0.2,0.8
0,4,1,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
1,1,1,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
2,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
1,1,0,1443,1.0,0.5,8,0.5,0.2,0.8
1,2,1,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
2,3,0,1444,1.0,0.5,8,0.5,0.5,0.2
1,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
1,4,0,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,0,1444,1.0,0.5,8,0.5,0.5,0.2
1,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
1,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
0,3,1,1444,1.0,0.5,8,0.5,0.5,0.2
1,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
1,4,0,1444,1.0,0.5,8,0.5,0.5,0.2
1,4,0,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
1,1,1,1444,1.0,0.5,8,0.5,0.5,0.2
1,1,1,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
1,1,1,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
1,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,0,1444,1.0,0.5,8,0.5,0.5,0.2
1,1,1,1444,1.0,0.5,8,0.5,0.5,0.2
0,3,1,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
1,1,1,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
1,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
2,1,0,1444,1.0,0.5,8,0.5,0.5,0.2
0,4,1,1444,1.0,0.5,8,0.5,0.5,0.2
1,2,0,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
2,2,0,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,1,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,1,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,1,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,1,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,1,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,1,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,1,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,1,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,0,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,1,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
1,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
0,4,1,1445,1.0,0.5,8,0.5,0.5,0.5
2,1,0,1445,1.0,0.5,8,0.5,0.5,0.5
0,1,0,1446,1.0,0.5,8,0.5,0.5,0.8
1,1,1,1446,1.0,0.5,8,0.5,0.5,0.8
2,2,0,1446,1.0,0.5,8,0.5,0.5,0.8
2,1,0,1446,1.0,0.5,8,0.5,0.5,0.8
0,3,1,1446,1.0,0.5,8,0.5,0.5,0.8
1,2,0,1446,1.0,0.5,8,0.5,0.5,0.8
1,1,1,1446,1.0,0.5,8,0.5,0.5,0.8
