Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha_gain,Alpha_loss,Beta,iProbA,iProbB,iProbC
21,0,1,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
22,0,2,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
23,1,1,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
24,2,1,0,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
25,2,1,0,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
26,1,1,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
27,1,2,0,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
28,0,2,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
29,2,1,0,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
30,1,1,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
31,1,1,0,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
32,0,3,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
33,0,1,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
34,1,1,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
35,2,4,0,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
36,1,2,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
37,2,1,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
38,1,1,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
39,0,1,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
40,0,4,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
41,2,4,0,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
42,0,3,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
43,1,2,1,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
44,1,4,0,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
45,2,1,0,sub-2025_1,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
1,2,3,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
2,2,2,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
3,1,1,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
4,0,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
5,0,3,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
6,2,1,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
7,0,2,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
8,2,1,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
9,0,2,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
10,2,2,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
11,2,4,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
12,0,1,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
13,2,1,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
14,0,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
15,1,2,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
16,2,1,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
17,1,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
18,1,2,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
19,1,2,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
20,1,1,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
21,1,1,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
22,1,1,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
23,1,2,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
24,2,4,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
25,0,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
26,0,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
27,0,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
28,0,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
29,2,1,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
30,1,2,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
31,1,3,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
32,0,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
33,0,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
34,2,1,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
35,2,1,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
36,0,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
37,0,3,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
38,1,1,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
39,0,2,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
40,2,2,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
41,2,4,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
42,1,1,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
43,1,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
44,1,4,1,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
45,2,2,0,sub-2025_2,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
1,2,4,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
2,2,3,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
3,0,1,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
4,0,2,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
5,1,2,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
6,2,1,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
7,1,1,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
8,1,2,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
9,2,2,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
10,2,1,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
11,2,3,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
12,1,4,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
13,1,1,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
14,1,2,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
15,0,3,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
16,0,3,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
17,2,3,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
18,1,4,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
19,0,2,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
20,1,2,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
21,1,1,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
22,0,4,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
23,1,1,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
24,1,2,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
25,2,3,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
26,2,1,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
27,0,3,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
28,0,3,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
29,2,1,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
30,0,4,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
31,0,4,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
32,1,3,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
33,0,4,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
34,0,4,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
35,2,1,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
36,1,4,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
37,1,4,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
38,1,2,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
39,2,2,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
40,2,2,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
41,2,1,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
42,0,4,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
43,0,4,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
44,0,4,1,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
45,2,1,0,sub-2025_3,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
1,0,1,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
2,1,4,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
3,1,1,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
4,0,3,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
5,1,1,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
6,1,1,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
7,2,2,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
8,0,4,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
9,1,2,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
10,2,2,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
11,2,1,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
12,1,3,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
13,0,1,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
14,2,1,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
15,1,1,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
16,2,1,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
17,0,3,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
18,0,3,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
19,1,1,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
20,1,2,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
21,0,4,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
22,2,1,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
23,1,3,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
24,2,1,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
25,0,4,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
26,1,3,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
27,2,3,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
28,2,2,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
29,2,3,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
30,2,2,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
31,0,4,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
32,0,4,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
33,2,2,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
34,0,4,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
35,0,3,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
36,2,1,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
37,2,3,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
38,1,4,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
39,2,1,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
40,0,4,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
41,1,3,0,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
42,1,1,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
43,0,3,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
44,1,2,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
45,0,2,1,sub-2025_4,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
1,1,4,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
2,1,4,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
3,0,4,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
4,1,4,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
5,1,1,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
6,2,1,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
7,2,2,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
8,1,2,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
9,0,4,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
10,0,4,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
11,1,1,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
12,1,1,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
13,0,1,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
14,0,4,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
15,0,3,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
16,2,2,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
17,2,2,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
18,2,2,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
19,0,4,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
20,0,4,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
21,0,4,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
22,0,1,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
23,2,2,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
24,0,1,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
25,2,2,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
26,2,1,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
27,2,2,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
28,2,4,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
29,1,1,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
30,1,1,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
31,1,2,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
32,1,2,1,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
33,2,1,0,sub-2025_5,0.2372112433446256,0.9474352620606302,0.2876358186902061,0.9516763719590496,0.0480770019835293,6.210288845226276e-28
