Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha,Beta,Decay
40,0,4,1,110,0.5199701955679544,2.653909787888744,0.33973129778353683
41,0,4,1,110,0.5199701955679544,2.653909787888744,0.33973129778353683
42,0,4,1,110,0.5199701955679544,2.653909787888744,0.33973129778353683
43,1,1,1,110,0.5199701955679544,2.653909787888744,0.33973129778353683
44,2,2,0,110,0.5199701955679544,2.653909787888744,0.33973129778353683
45,2,1,0,110,0.5199701955679544,2.653909787888744,0.33973129778353683
1,1,2,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
2,2,4,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
3,1,1,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
4,1,1,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
5,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
6,1,1,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
7,2,1,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
8,1,2,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
9,2,2,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
10,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
11,1,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
12,2,4,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
13,2,1,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
14,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
15,2,1,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
16,1,4,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
17,2,1,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
18,1,1,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
19,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
20,1,1,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
21,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
22,1,2,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
23,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
24,2,4,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
25,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
26,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
27,2,1,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
28,2,1,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
29,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
30,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
31,2,2,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
32,1,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
33,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
34,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
35,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
36,1,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
37,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
38,1,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
39,2,1,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
40,2,1,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
41,1,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
42,1,4,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
43,2,1,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
44,2,2,0,111,0.7162168077648786,6.588049756068687,0.32574678516915
45,0,4,1,111,0.7162168077648786,6.588049756068687,0.32574678516915
1,2,1,0,112,0.200797402785879,19.41384916065459,0.0
2,0,3,1,112,0.200797402785879,19.41384916065459,0.0
3,1,2,1,112,0.200797402785879,19.41384916065459,0.0
4,0,4,1,112,0.200797402785879,19.41384916065459,0.0
5,0,4,1,112,0.200797402785879,19.41384916065459,0.0
6,2,1,0,112,0.200797402785879,19.41384916065459,0.0
7,2,2,0,112,0.200797402785879,19.41384916065459,0.0
8,2,1,0,112,0.200797402785879,19.41384916065459,0.0
9,1,4,1,112,0.200797402785879,19.41384916065459,0.0
10,1,4,0,112,0.200797402785879,19.41384916065459,0.0
11,2,1,0,112,0.200797402785879,19.41384916065459,0.0
12,0,4,1,112,0.200797402785879,19.41384916065459,0.0
13,0,4,1,112,0.200797402785879,19.41384916065459,0.0
14,0,4,1,112,0.200797402785879,19.41384916065459,0.0
15,0,4,1,112,0.200797402785879,19.41384916065459,0.0
16,1,4,1,112,0.200797402785879,19.41384916065459,0.0
17,1,4,0,112,0.200797402785879,19.41384916065459,0.0
18,1,3,0,112,0.200797402785879,19.41384916065459,0.0
19,1,1,1,112,0.200797402785879,19.41384916065459,0.0
20,1,1,1,112,0.200797402785879,19.41384916065459,0.0
21,2,1,0,112,0.200797402785879,19.41384916065459,0.0
22,0,4,1,112,0.200797402785879,19.41384916065459,0.0
23,2,1,0,112,0.200797402785879,19.41384916065459,0.0
24,2,1,0,112,0.200797402785879,19.41384916065459,0.0
25,1,1,1,112,0.200797402785879,19.41384916065459,0.0
26,2,1,0,112,0.200797402785879,19.41384916065459,0.0
27,2,1,0,112,0.200797402785879,19.41384916065459,0.0
28,1,1,0,112,0.200797402785879,19.41384916065459,0.0
29,2,1,1,112,0.200797402785879,19.41384916065459,0.0
30,0,4,1,112,0.200797402785879,19.41384916065459,0.0
31,1,1,1,112,0.200797402785879,19.41384916065459,0.0
32,1,1,0,112,0.200797402785879,19.41384916065459,0.0
33,0,4,1,112,0.200797402785879,19.41384916065459,0.0
34,2,1,0,112,0.200797402785879,19.41384916065459,0.0
35,2,1,0,112,0.200797402785879,19.41384916065459,0.0
36,0,4,1,112,0.200797402785879,19.41384916065459,0.0
37,2,1,0,112,0.200797402785879,19.41384916065459,0.0
38,0,4,1,112,0.200797402785879,19.41384916065459,0.0
39,0,4,1,112,0.200797402785879,19.41384916065459,0.0
40,2,1,0,112,0.200797402785879,19.41384916065459,0.0
41,1,1,0,112,0.200797402785879,19.41384916065459,0.0
42,1,1,1,112,0.200797402785879,19.41384916065459,0.0
43,1,1,1,112,0.200797402785879,19.41384916065459,0.0
44,0,4,0,112,0.200797402785879,19.41384916065459,0.0
45,0,4,1,112,0.200797402785879,19.41384916065459,0.0
1,1,2,0,113,0.4937857372176911,3.7956491631292955,0.0
2,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
3,2,3,0,113,0.4937857372176911,3.7956491631292955,0.0
4,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
5,0,1,1,113,0.4937857372176911,3.7956491631292955,0.0
6,1,1,0,113,0.4937857372176911,3.7956491631292955,0.0
7,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
8,1,1,0,113,0.4937857372176911,3.7956491631292955,0.0
9,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
10,2,1,1,113,0.4937857372176911,3.7956491631292955,0.0
11,0,1,1,113,0.4937857372176911,3.7956491631292955,0.0
12,2,1,1,113,0.4937857372176911,3.7956491631292955,0.0
13,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
14,1,1,1,113,0.4937857372176911,3.7956491631292955,0.0
15,0,4,1,113,0.4937857372176911,3.7956491631292955,0.0
16,0,4,1,113,0.4937857372176911,3.7956491631292955,0.0
17,0,4,1,113,0.4937857372176911,3.7956491631292955,0.0
18,0,4,1,113,0.4937857372176911,3.7956491631292955,0.0
19,1,1,0,113,0.4937857372176911,3.7956491631292955,0.0
20,1,1,0,113,0.4937857372176911,3.7956491631292955,0.0
21,1,1,1,113,0.4937857372176911,3.7956491631292955,0.0
22,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
23,0,4,1,113,0.4937857372176911,3.7956491631292955,0.0
24,1,1,1,113,0.4937857372176911,3.7956491631292955,0.0
25,1,1,1,113,0.4937857372176911,3.7956491631292955,0.0
26,0,4,1,113,0.4937857372176911,3.7956491631292955,0.0
27,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
28,1,1,1,113,0.4937857372176911,3.7956491631292955,0.0
29,0,4,1,113,0.4937857372176911,3.7956491631292955,0.0
30,1,1,0,113,0.4937857372176911,3.7956491631292955,0.0
31,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
32,0,4,1,113,0.4937857372176911,3.7956491631292955,0.0
33,0,4,1,113,0.4937857372176911,3.7956491631292955,0.0
34,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
35,0,4,1,113,0.4937857372176911,3.7956491631292955,0.0
36,0,4,1,113,0.4937857372176911,3.7956491631292955,0.0
37,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
38,1,1,1,113,0.4937857372176911,3.7956491631292955,0.0
39,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
40,1,1,0,113,0.4937857372176911,3.7956491631292955,0.0
41,2,1,0,113,0.4937857372176911,3.7956491631292955,0.0
42,1,1,1,113,0.4937857372176911,3.7956491631292955,0.0
43,1,1,1,113,0.4937857372176911,3.7956491631292955,0.0
44,0,4,0,113,0.4937857372176911,3.7956491631292955,0.0
45,0,3,1,113,0.4937857372176911,3.7956491631292955,0.0
1,2,2,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
2,1,2,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
3,2,2,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
4,1,4,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
5,0,2,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
6,0,4,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
7,1,4,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
8,2,2,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
9,0,4,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
10,0,4,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
11,1,3,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
12,2,1,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
13,2,4,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
14,0,3,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
15,1,2,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
16,2,1,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
17,0,4,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
18,1,2,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
19,2,4,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
20,1,4,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
21,2,1,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
22,0,4,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
23,2,1,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
24,1,2,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
25,1,1,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
26,0,4,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
27,0,4,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
28,1,4,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
29,0,3,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
30,1,1,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
31,2,1,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
32,0,4,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
33,2,1,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
34,1,3,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
35,0,2,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
36,1,1,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
37,2,3,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
38,0,1,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
39,0,3,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
40,2,2,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
41,2,1,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
42,1,4,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
43,2,1,0,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
44,1,1,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
45,0,1,1,114,0.39743257220280725,1.2038110569550593,0.5135524379247385
1,1,3,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
2,2,2,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
3,1,1,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
4,1,1,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
5,0,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
6,1,4,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
7,2,1,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
8,2,1,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
9,0,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
10,2,3,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
11,0,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
12,1,2,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
13,0,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
14,1,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
15,0,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
16,0,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
17,1,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
18,1,4,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
19,1,3,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
20,2,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
21,0,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
22,0,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
23,2,4,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
24,2,1,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
25,0,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
26,2,1,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
27,1,3,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
28,1,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
29,2,1,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
30,0,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
31,2,1,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
32,2,2,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
33,1,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
34,2,1,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
35,0,4,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
36,2,1,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
37,0,1,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
38,2,2,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
39,0,1,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
40,0,1,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
41,1,4,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
42,1,4,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
43,2,1,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
44,0,2,1,115,0.2705492909411354,5.954443868353815,0.2508801102160021
45,1,3,0,115,0.2705492909411354,5.954443868353815,0.2508801102160021
1,2,1,0,116,0.4544764882288289,0.8833352107655789,0.0
2,1,3,1,116,0.4544764882288289,0.8833352107655789,0.0
3,0,3,1,116,0.4544764882288289,0.8833352107655789,0.0
4,0,3,1,116,0.4544764882288289,0.8833352107655789,0.0
5,0,4,1,116,0.4544764882288289,0.8833352107655789,0.0
6,2,4,0,116,0.4544764882288289,0.8833352107655789,0.0
7,2,2,0,116,0.4544764882288289,0.8833352107655789,0.0
8,2,1,0,116,0.4544764882288289,0.8833352107655789,0.0
9,1,2,0,116,0.4544764882288289,0.8833352107655789,0.0
10,1,1,0,116,0.4544764882288289,0.8833352107655789,0.0
11,1,4,1,116,0.4544764882288289,0.8833352107655789,0.0
12,1,3,1,116,0.4544764882288289,0.8833352107655789,0.0
13,0,4,1,116,0.4544764882288289,0.8833352107655789,0.0
14,1,4,0,116,0.4544764882288289,0.8833352107655789,0.0
15,1,1,0,116,0.4544764882288289,0.8833352107655789,0.0
16,0,4,1,116,0.4544764882288289,0.8833352107655789,0.0
17,0,4,1,116,0.4544764882288289,0.8833352107655789,0.0
18,1,1,1,116,0.4544764882288289,0.8833352107655789,0.0
19,2,1,0,116,0.4544764882288289,0.8833352107655789,0.0
20,2,1,1,116,0.4544764882288289,0.8833352107655789,0.0
21,1,2,1,116,0.4544764882288289,0.8833352107655789,0.0
22,1,4,0,116,0.4544764882288289,0.8833352107655789,0.0
23,0,4,1,116,0.4544764882288289,0.8833352107655789,0.0
24,2,1,0,116,0.4544764882288289,0.8833352107655789,0.0
25,1,1,0,116,0.4544764882288289,0.8833352107655789,0.0
26,0,4,1,116,0.4544764882288289,0.8833352107655789,0.0
27,0,4,1,116,0.4544764882288289,0.8833352107655789,0.0
28,2,1,0,116,0.4544764882288289,0.8833352107655789,0.0
29,1,1,0,116,0.4544764882288289,0.8833352107655789,0.0
30,2,1,0,116,0.4544764882288289,0.8833352107655789,0.0
31,2,2,0,116,0.4544764882288289,0.8833352107655789,0.0
32,2,1,0,116,0.4544764882288289,0.8833352107655789,0.0
33,0,4,0,116,0.4544764882288289,0.8833352107655789,0.0
34,0,2,1,116,0.4544764882288289,0.8833352107655789,0.0
35,1,1,0,116,0.4544764882288289,0.8833352107655789,0.0
36,0,4,1,116,0.4544764882288289,0.8833352107655789,0.0
37,1,1,1,116,0.4544764882288289,0.8833352107655789,0.0
38,2,1,0,116,0.4544764882288289,0.8833352107655789,0.0
39,2,1,0,116,0.4544764882288289,0.8833352107655789,0.0
40,0,4,1,116,0.4544764882288289,0.8833352107655789,0.0
41,1,2,0,116,0.4544764882288289,0.8833352107655789,0.0
42,2,1,0,116,0.4544764882288289,0.8833352107655789,0.0
43,0,4,1,116,0.4544764882288289,0.8833352107655789,0.0
44,0,4,1,116,0.4544764882288289,0.8833352107655789,0.0
45,2,1,0,116,0.4544764882288289,0.8833352107655789,0.0
1,1,4,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
2,2,1,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
3,0,4,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
4,0,4,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
5,0,4,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
6,2,3,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
7,2,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
8,2,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
9,2,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
10,1,2,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
11,0,4,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
12,1,4,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
13,2,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
14,1,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
15,0,4,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
16,1,1,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
17,0,4,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
18,0,4,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
19,0,4,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
20,0,4,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
21,0,4,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
22,1,1,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
23,2,2,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
24,2,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
25,2,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
26,2,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
27,1,2,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
28,0,2,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
29,0,1,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
30,0,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
31,1,3,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
32,2,3,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
33,2,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
34,2,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
35,1,4,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
36,1,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
37,0,1,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
38,2,4,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
39,1,1,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
40,1,2,1,117,0.9501855630285277,4.119907646201329,0.4121082578228691
41,1,4,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
42,1,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
43,0,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
44,1,1,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
45,2,2,0,117,0.9501855630285277,4.119907646201329,0.4121082578228691
1,1,3,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
2,2,3,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
3,0,1,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
4,2,1,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
5,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
6,2,1,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
7,1,2,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
8,2,1,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
9,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
10,1,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
11,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
12,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
13,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
14,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
15,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
16,1,1,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
17,1,4,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
18,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
19,1,1,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
20,1,1,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
21,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
22,2,3,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
23,2,4,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
24,2,1,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
25,1,3,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
26,2,1,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
27,0,2,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
28,2,3,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
29,1,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
30,1,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
31,1,4,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
32,1,1,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
33,2,2,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
34,1,1,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
35,2,1,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
36,2,1,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
37,0,3,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
38,2,2,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
39,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
40,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
41,1,3,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
42,0,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
43,2,2,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
44,1,4,1,118,0.5505333599437403,2.678624856918361,0.3033373095682026
45,2,1,0,118,0.5505333599437403,2.678624856918361,0.3033373095682026
1,2,1,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
2,0,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
3,1,1,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
4,2,1,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
5,1,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
6,2,2,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
7,0,3,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
8,1,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
9,2,1,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
10,1,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
11,0,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
12,0,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
13,1,4,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
14,2,1,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
15,0,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
16,0,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
17,1,2,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
18,0,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
19,0,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
20,0,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
21,1,2,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
22,1,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
23,1,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
24,1,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
25,2,1,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
26,0,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
27,0,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
28,2,1,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
29,2,1,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
30,2,1,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
31,0,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
32,2,1,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
33,2,3,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
34,2,1,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
35,0,2,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
36,1,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
37,1,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
38,1,4,1,119,0.1761716747510904,22.03093615235646,0.5418754305213512
39,2,1,0,119,0.1761716747510904,22.03093615235646,0.5418754305213512
